pre,level
0.497963022,0
0.505770985,1
0.596317107,1
0.518804308,0
0.508843535,1
0.510153631,0
0.518846367,0
0.58279223,0
0.61351642,0
0.494834971,0
0.58387837,1
0.554055339,0
0.545704403,0
0.558448842,0
0.572013588,1
0.55796596,1
0.535689449,1
0.517549017,1
0.520814132,1
0.525283289,1
0.553898096,1
0.607585368,1
0.548564777,0
0.621441092,1
0.534603833,0
0.525131518,0
0.538973833,0
0.510108378,0
0.607008487,0
0.630247649,1
0.599780641,1
0.510726784,1
0.547805025,0
0.632749218,0
0.554971938,0
0.564732242,1
0.539352012,0
0.597352057,1
0.511792138,1
0.629692909,1
0.616012945,0
0.539839168,0
0.497534173,0
0.608710509,0
0.55889755,0
0.522189844,1
0.604005444,0
0.620830207,1
0.534778,1
0.616984925,0
0.524307008,1
0.513703198,0
0.567097298,0
0.630929416,1
0.528240065,1
0.552455938,0
0.522810826,0
0.54005678,0
0.594703177,1
0.523925859,1
0.549046285,1
0.623930536,1
0.600206383,0
0.628744895,1
0.58388558,1
0.499963018,0
0.636638534,0
0.554384964,1
0.507499474,1
0.597294755,0
0.623290989,0
0.629019479,0
0.520294684,0
0.587607054,0
0.504152394,1
0.533473106,1
0.501965274,1
0.498061951,0
0.621466904,1
0.558931454,0
0.549114751,1
0.561992791,0
0.572546967,0
0.553656727,1
0.630591646,1
0.601013927,1
0.582119495,1
0.629818074,1
0.57779916,0
0.502379827,0
0.631702254,1
0.599710407,0
0.617877728,1
0.570358089,1
0.550501072,1
0.506874874,0
0.571897009,1
0.578121789,0
0.637125276,0
0.629982885,1
0.516466963,0
0.614180759,1
0.548127559,1
0.607417978,0
0.633823616,0
0.601501286,1
0.606085332,0
0.611551846,1
0.563194949,0
0.521926755,0
0.61997717,1
0.522825032,0
0.573674423,1
0.521947118,1
0.582662409,0
0.628831291,0
0.486231883,0
0.621567696,0
0.497247547,0
0.542177029,0
0.594985246,0
0.62957792,0
0.605507821,0
0.604215396,0
0.596794446,1
0.502405267,0
0.521188288,1
0.574572559,0
0.498186025,0
0.553984935,0
0.505474362,1
0.516440804,0
0.634583522,1
0.603285734,0
0.543146958,0
0.580428659,0
0.614680164,0
0.540295789,1
0.599143447,1
0.63201679,0
0.583099345,0
0.498749461,0
0.538101505,0
0.597732761,0
0.609560539,1
0.559802441,0
0.562543558,1
0.547475256,0
0.612563827,1
0.580413681,0
0.527053554,0
0.585725641,1
0.592459515,0
0.503256402,1
0.624428768,0
0.528104487,0
0.626626043,0
0.595771142,0
0.567996058,0
0.599803572,0
0.576405841,0
0.595370419,0
0.625027105,1
0.505436615,0
0.493975029,1
0.626643465,0
0.507654885,0
0.594924017,0
0.548664512,1
0.512683542,1
0.511763427,1
0.553472698,0
0.626710778,0
0.5642906,1
0.631294427,0
0.514986295,1
0.567995864,0
0.508838117,0
0.50325444,1
0.616831061,1
0.524067122,1
0.630674233,1
0.508075002,1
0.519434481,1
0.513814599,0
0.498985687,0
0.571943509,1
0.54864884,0
0.520075867,0
0.600247335,0
0.538150256,1
0.537497402,1
0.628968644,1
0.634404508,1
0.526962411,0
0.495037724,0
0.519335371,1
0.619648727,0
0.560910624,0
0.493304294,0
0.560465922,0
0.615144616,1
0.580438266,0
0.540083084,1
0.613717337,0
0.58540516,1
0.509458779,1
0.565224076,0
0.509175196,0
0.491336473,0
0.60985281,0
0.599550281,0
0.633487213,0
0.517240665,0
0.568666032,0
0.521594708,0
0.586337163,0
0.603890854,0
0.595032645,1
0.502784495,0
0.516020585,1
0.497355696,0
0.493677534,0
0.502416272,0
0.506145683,0
0.578624042,1
0.563216371,1
0.604993533,1
0.524461045,1
0.607967004,0
0.610692671,1
0.50720338,1
0.562387436,0
0.577532561,0
0.539081184,1
0.517351081,0
0.490813563,1
0.623937866,1
0.583142889,0
0.597551437,1
0.593277262,0
0.632528324,0
0.614877453,1
0.526584236,0
0.507589299,0
0.604561039,0
0.544267829,0
0.537798632,0
0.518634065,1
0.54412791,1
0.583549578,0
0.516220009,0
0.564198781,0
0.548223123,0
0.49773447,0
0.607813981,0
0.513444868,1
0.497814443,0
0.62176093,0
0.63642941,0
0.495897049,0
0.580014977,1
0.549232006,0
0.55446896,1
0.600336258,0
0.509635664,1
0.593569342,0
0.525557278,0
0.558694742,0
0.607029329,0
0.497686347,0
0.501705934,0
0.590349482,1
0.530515385,0
0.500678851,1
0.497750538,0
0.550681545,1
0.546560507,1
0.629958819,0
0.557891807,1
0.527961288,0
0.49652701,1
0.50610013,0
0.50244774,0
0.617453782,1
0.498043631,0
0.629813109,0
0.632863934,0
0.532559788,0
0.521109844,1
0.610755386,1
0.633393777,0
0.531471566,0
0.623458875,1
0.575054747,1
0.588877805,0
0.517742635,0
0.573626525,0
0.626869726,1
0.634469746,1
0.574117793,0
0.553669271,0
0.507406109,1
0.554841585,1
0.521303725,0
0.506810346,1
0.52647051,0
0.499194465,0
0.557528449,1
0.554379122,1
0.529627559,1
0.587336814,0
0.560157716,0
0.522444129,1
0.527874165,0
0.510929216,0
0.608670583,0
0.516534509,1
0.548586046,1
0.591806041,1
0.580841249,1
0.497530056,0
0.503582158,0
0.562884718,0
0.529438052,1
0.532252892,0
0.559612618,1
0.509550904,0
0.541285079,1
0.562096073,0
0.616064468,1
0.638155445,1
0.516578457,1
0.501605747,1
0.520229375,0
0.572233842,0
0.514125094,0
0.537170401,0
0.595519332,0
0.511907121,0
0.631950771,1
0.533857414,1
0.607434565,0
0.602130379,1
0.495998685,0
0.570775646,1
0.508997879,0
0.578685603,0
0.546773895,1
0.607384078,0
0.587144617,0
0.595372823,0
0.516734865,0
0.51254912,0
0.510851203,1
0.622318091,1
0.559933482,0
0.614605449,0
0.592097619,1
0.547959078,1
0.531238163,1
0.575571194,0
0.564871808,1
0.509107551,1
0.589925203,0
0.631459379,1
0.619780299,1
0.62694442,0
0.616795032,0
0.533778367,0
0.556781175,0
0.511708463,0
0.49437759,1
0.566246466,1
0.614816745,1
0.623365786,0
0.600184124,1
0.497755934,1
0.501584466,0
0.560065653,1
0.606819682,0
0.58578775,0
0.542685723,1
0.569825825,0
0.503139098,1
0.550352217,1
0.578324316,1
0.605660628,0
0.604715462,1
0.63526476,0
0.584618328,1
0.573894632,0
0.601108055,0
0.498760004,0
0.527385655,0
0.5336352,0
0.59802829,0
0.538687678,0
0.521915728,1
0.505740774,1
0.522951002,1
0.489987002,1
0.587136271,1
0.617150346,0
0.579857076,1
0.589761655,1
0.543397439,0
0.581923417,1
0.559689687,1
0.600595538,0
0.633701723,1
0.603117641,1
0.604666291,1
0.598077402,0
0.501572193,1
0.59334674,0
0.541601383,1
0.525965643,1
0.598137182,0
0.594530582,0
0.583903062,0
0.631250513,0
0.508280314,1
0.60939296,0
0.515350221,1
0.546132922,1
0.606382383,0
0.618903835,1
0.606813301,1
0.60072146,0
0.523600427,0
0.518945924,0
0.530885403,0
0.576964818,1
0.494712636,1
0.550119617,1
0.622399695,0
0.634812824,0
0.496551122,0
0.629709623,0
0.519177737,0
0.519935935,0
0.591590175,1
0.630581637,0
0.513216554,0
0.581402001,0
0.54143562,0
0.535477458,1
0.485502121,1
0.510348559,1
0.533031615,0
0.613355739,1
0.558162727,1
0.509882922,0
0.592105477,1
0.617387074,0
0.636004104,1
0.583814319,0
0.561872262,0
0.600741857,0
0.537083616,1
0.584310943,1
0.627257758,0
0.499399295,0
0.5578903,1
0.614092059,1
0.525741089,1
0.500385573,1
0.632582484,0
0.582533795,1
0.516736528,0
0.552487551,1
0.572144612,0
0.517870437,0
0.515062039,1
0.619973613,1
0.560685374,0
0.506116717,0
0.588759337,1
0.545502593,0
0.582033347,1
0.57753193,1
0.496050067,0
0.498194236,0
0.542059074,1
0.508053933,0
0.575778588,1
0.525207582,0
0.545369041,1
0.50702358,0
0.591208206,1
0.500225133,0
0.524837526,1
0.50059306,0
0.509933229,1
0.559826152,1
0.512926261,0
0.530175711,0
0.534771992,1
0.557722752,0
0.550709152,0
0.616692208,0
0.573211947,1
0.560954189,0
0.634881245,0
0.497859584,1
0.607011964,0
0.501378447,0
0.599282288,1
0.589397909,1
0.59730057,0
0.569569066,1
0.614848278,1
0.528544084,1
0.596186873,1
0.562068829,0
0.540550854,1
0.559115462,0
0.527475262,0
0.502789309,0
0.630142548,0
0.606970485,1
0.555493972,1
0.504005537,1
0.554138719,1
0.528099738,1
0.581803185,0
0.565037798,0
0.491683387,0
0.518026478,0
0.516766863,0
0.530640664,1
0.609823418,1
0.624065172,0
0.531940847,0
0.599000674,1
0.560101327,0
0.564552513,0
0.543795844,1
0.514369592,1
0.506938679,0
0.518290804,0
0.496641464,0
0.594943509,0
0.589514089,0
0.609895681,1
0.576832071,0
0.624717495,1
0.51944363,0
0.53441954,0
0.595167433,1
0.589411033,0
0.579360738,0
0.541906082,1
0.597957059,1
0.560134685,0
0.519633746,1
0.554167151,1
0.564211695,0
0.609468473,0
0.599169098,1
0.6284889,0
0.582932511,1
0.58153947,0
0.558025386,0
0.557480299,0
0.529620003,1
0.556067331,0
0.558709859,0
0.514656534,1
0.583743906,0
0.52668403,0
0.540564627,0
0.562739552,1
0.597698628,0
0.522087232,1
0.585669453,0
0.607243572,0
0.512721548,1
0.491870691,0
0.63348335,1
0.619735698,0
0.500895976,0
0.499409635,0
0.569887605,0
0.529025546,1
0.57446625,0
0.57522949,1
0.633852362,1
0.620211126,0
0.60124888,0
0.543792404,1
0.515769616,1
0.526261303,1
0.634248232,1
0.594165327,0
0.520389459,1
0.630781325,0
0.53060047,1
0.620535069,1
0.592650659,1
0.612841111,1
0.517201562,0
0.583830868,0
0.525163736,1
0.522837424,0
0.603095604,1
0.568715177,0
0.564018698,1
0.494760932,1
0.568849184,1
0.578787225,0
0.619349084,1
0.506040721,0
0.56509016,1
0.52864873,0
0.587477347,0
0.52139088,0
0.613627243,1
0.553711351,1
0.522779268,0
0.607957188,0
0.499780692,1
0.524262324,0
0.589301447,0
0.566682351,1
0.538671393,1
0.584522156,1
0.579081111,1
0.597760011,1
0.540239816,1
0.562983834,1
0.521052728,1
0.605928411,0
0.630566425,1
0.558813844,1
0.529623072,1
0.552311697,1
0.614228862,0
0.599714524,0
0.621497891,0
0.570320662,1
0.561191963,0
0.627810539,1
0.574909745,1
0.580580473,0
0.562599185,0
0.570002525,0
0.567608566,0
0.521189681,0
0.559404778,1
0.555223055,0
0.556089792,1
0.52865297,0
0.560618962,1
0.607236776,0
0.615567047,0
0.594959718,1
0.592487817,0
0.513188767,1
0.515780195,0
0.621223282,0
0.571006868,1
0.513293165,0
0.535176569,1
0.536095121,1
0.525136914,1
0.584221694,1
0.614282848,0
0.57241579,0
0.581912294,1
0.524826809,0
0.622700586,1
0.516073074,1
0.628101926,1
0.622690889,0
0.516158446,0
0.628210927,0
0.511753449,1
0.543261367,0
0.546004086,1
0.518202521,1
0.570158134,1
0.615628943,0
0.625023299,1
0.512611818,1
0.509004825,0
0.530035915,0
0.546033747,0
0.592796187,1
0.600493151,1
0.568981336,1
0.626119507,1
0.555286037,1
0.5763178,1
0.614649667,1
0.624494949,1
0.618302921,0
0.501287976,0
0.612828132,0
0.580356727,1
0.529078486,1
0.499663919,1
0.569891588,0
0.570848237,1
0.572661583,0
0.534915132,0
0.514154038,1
0.528450048,1
0.597944289,1
0.50885305,0
0.599637666,1
0.587322586,0
0.580572488,1
0.576793915,1
0.61795169,0
0.533631108,0
0.54118385,0
0.561298458,0
0.500550503,0
0.596980392,0
0.571255764,0
0.573553593,1
0.55124404,1
0.51846315,1
0.612459879,1
0.51240069,0
0.592754346,0
0.578933781,1
0.589242105,0
0.578758445,0
0.62683776,0
0.580043396,1
0.618623695,1
0.51734572,0
0.629431504,1
0.553710983,0
0.567366974,1
0.503323414,1
0.553071868,1
0.616492855,1
0.600186201,0
0.58145546,0
0.584529232,1
0.508456594,1
0.52157362,1
0.510973099,1
0.603066147,1
0.628354532,0
0.62714099,0
0.560248354,0
0.620964007,1
0.534183571,1
0.558748518,0
0.612730803,1
0.595696685,1
0.538650205,1
0.537719746,1
0.504221819,0
0.500337578,1
0.506804539,1
0.583072259,0
0.573597698,1
0.634435098,0
0.526182619,0
0.527130516,0
0.556878727,1
0.498481222,0
0.522380458,0
0.612810006,0
0.592054411,0
0.632791138,0
0.542242788,0
0.532198304,1
0.599258296,0
0.553424105,0
0.49481682,0
0.546963978,0
0.625248504,1
0.551810266,1
0.50281882,0
0.55360832,0
0.529014021,0
0.522778558,0
0.532692132,0
0.544040875,0
0.514467988,0
0.56605139,1
0.608957307,1
0.592614803,0
0.586460435,0
0.573354152,1
0.606990655,1
0.525622477,0
0.505459387,0
0.504969292,0
0.577871729,0
0.555409238,1
0.586032281,1
0.552809385,1
0.622883903,0
0.54179037,0
0.616141663,0
0.508234187,1
0.541194574,0
0.633430566,1
0.50463122,1
0.528834925,1
0.6063661,1
0.539211216,1
0.583073315,0
0.590971581,0
0.54568792,0
0.551443641,1
0.599421301,1
0.510921095,0
0.530539388,0
0.494675665,1
0.584073505,0
0.558407816,1
0.515438857,1
0.491499378,0
0.626858904,1
0.605306999,1
0.518775962,1
0.566986811,1
0.634728713,1
0.612386214,1
0.502301804,0
0.631819187,0
0.502496659,1
0.524675645,0
0.508456562,1
0.495193781,0
0.568613645,1
0.554827402,1
0.500050097,0
0.493232376,0
0.558577469,1
0.501438441,0
0.488508647,0
0.548365557,1
0.508686731,1
0.629214523,1
0.494986715,1
0.587941245,1
0.502508986,1
0.586081743,0
0.612704544,1
0.524802753,1
0.507728575,1
0.536989813,1
0.496364543,0
0.628473278,0
0.608359071,1
0.569586904,1
0.580676205,1
0.512783585,1
0.629475938,0
0.561296368,0
0.614540815,1
0.56646735,0
0.629619955,0
0.50568234,0
0.629073286,1
0.613522209,1
0.633109943,1
0.523244458,1
0.494729221,0
0.545375526,0
0.504649396,1
0.565217211,1
0.543042183,1
0.610927014,1
0.519909468,0
0.587843785,1
0.534816155,0
0.529189623,1
0.527358726,1
0.617851861,1
0.58762655,1
0.593034238,1
0.499609617,0
0.495195872,1
0.528431288,0
0.60020151,1
0.620028565,0
0.56147824,0
0.628152906,1
0.627796645,0
0.516943693,0
0.63277181,1
0.583867024,1
0.578130813,0
0.521734035,1
0.554863901,0
0.573656672,0
0.524576123,0
0.622630711,0
0.531697867,1
0.570740488,0
0.544236301,1
0.521427696,0
0.585717545,0
0.624311152,1
0.58690471,0
0.59071238,0
0.62845629,1
0.514122521,0
0.630772785,0
0.508894856,1
0.622824043,1
0.550891111,1
0.613296947,1
0.551033698,1
0.497381392,1
0.621562997,0
0.530601514,0
0.584421016,1
0.510009391,1
0.582844939,1
0.575868633,0
0.503085476,0
0.522360054,1
0.505389673,1
0.619213377,1
0.578408984,0
0.563647783,0
0.569826765,1
0.612264398,0
0.528837211,0
0.601338078,0
0.574440407,1
0.577968533,0
0.613151572,0
0.570751701,0
0.634959993,1
0.516172798,0
0.618363832,0
0.631758522,1
0.504315254,0
0.607222679,0
0.585672548,1
0.497296143,1
0.534659475,0
0.536686145,0
0.55766302,0
0.527578906,1
0.573704928,1
0.53617528,0
0.536582194,0
0.503653168,1
0.513090109,1
0.569028042,0
0.598834672,1
0.513592799,0
0.589680406,0
0.556358881,0
0.511096185,1
0.58403583,1
0.578328823,1
0.503854395,1
0.498942865,0
0.524431654,0
0.560401638,1
0.586793859,0
0.625686213,1
0.604681519,0
0.616981629,0
0.591136422,1
0.556910955,0
0.508013255,1
0.511908507,1
0.592675394,0
0.507162342,0
0.597973496,0
0.519727705,1
0.529461118,1
0.608152601,0
0.632520651,1
0.541274478,0
0.634820037,1
0.532847513,1
0.583442319,1
0.532506323,0
0.626620963,0
0.558563387,0
0.499399384,1
0.588378577,0
0.606821665,0
0.511315993,1
0.588856201,0
0.556695141,1
0.583375356,0
0.503797076,0
0.604219224,0
0.602448856,0
0.588726954,1
0.45827534,1
0.526684945,1
0.62791595,0
0.625338009,0
0.60782941,1
0.608428637,1
0.500097576,0
0.562355633,0
0.502067825,1
0.494791854,0
0.587195847,1
0.510469418,0
0.51461257,0
0.591247871,1
0.624529061,1
0.551211678,0
0.503717833,0
0.495973194,0
0.600284444,0
0.533711714,0
0.556411452,0
0.520512576,0
0.511910426,1
0.531072832,1
0.576777795,1
0.619848562,0
0.545087474,1
0.537381731,0
0.498964148,1
0.609993619,1
0.512002429,0
0.594782351,1
0.509331711,0
0.601873026,0
0.543643815,1
0.503231157,0
0.614349322,1
0.510931433,0
0.491590924,1
0.604660753,1
0.495261082,0
0.582223862,0
0.540966687,0
0.523385686,0
0.507680014,0
0.506497266,1
0.58321145,1
0.514591889,1
0.548146231,1
0.505097671,1
0.502947711,0
0.589509914,0
0.576845508,1
0.497349582,0
0.623450452,1
0.573074123,0
0.5720406,1
0.496949779,0
0.533401245,1
0.553034806,0
0.622266485,1
0.577404476,0
0.524190019,0
0.518443131,1
0.531568642,0
0.526169786,1
0.54279679,1
0.531382324,0
0.517388088,1
0.547066821,1
0.554435934,1
0.49305204,0
0.547367817,1
0.601312663,0
0.578259091,1
0.604632226,0
0.506674136,1
0.556103457,0
0.581605336,1
0.628302081,1
0.573016861,0
0.525730243,0
0.545252543,1
0.507342697,0
0.615636908,0
0.544421468,1
0.546983203,0
0.512407277,0
0.540351867,0
0.627686157,0
0.543815439,1
0.517332217,1
0.541344899,0
0.491866917,0
0.581590916,0
0.575669378,1
0.601752677,1
0.627955484,1
0.577957224,0
0.63061074,1
0.576263844,0
0.515586562,0
0.524165955,1
0.544280012,1
0.609198414,0
0.506019179,0
0.600467813,0
0.599181323,0
0.545340399,1
0.51458508,1
0.565043377,0
0.492624815,0
0.522548005,0
0.520525998,1
0.610529342,1
0.547478883,1
0.608425555,1
0.617160107,1
0.557898936,1
0.53038188,0
0.615434354,0
0.547965143,1
0.582854675,1
0.547448545,0
0.56618044,1
0.557622979,0
0.489486351,1
0.558792284,1
0.548150077,1
0.522403514,0
0.515223205,1
0.572903974,1
0.57018631,0
0.543954255,0
0.571140261,1
0.569360018,0
0.596193316,1
0.605627178,1
0.611464839,0
0.524707629,0
0.61522055,1
0.613567703,1
0.560651268,1
0.615572474,1
0.509326309,1
0.499338158,0
0.551063477,0
0.550349422,1
0.584494986,0
0.562170623,0
0.495970035,0
0.535810893,1
0.535522492,1
0.563652837,1
0.60638347,1
0.51128138,0
0.496682777,0
0.553650958,0
0.536997489,1
0.519914335,1
0.631221794,1
0.568697958,1
0.499698412,0
0.615640273,1
0.508814055,1
0.503396068,1
0.621674376,1
0.530329533,0
0.612441224,0
0.557250661,0
0.530513399,0
0.509721215,0
0.620138806,1
0.580767067,1
0.508752248,1
0.512812656,1
0.599379938,1
0.602040341,0
0.574288557,0
0.501587644,0
0.497869348,1
0.545472139,1
0.511765669,0
0.564869462,1
0.59845597,1
0.578938778,1
0.51835077,0
0.619894655,1
0.574979014,0
0.504150596,1
0.591229856,0
0.508393758,0
0.516049578,1
0.512559436,1
0.508791429,1
0.514665914,0
0.52172086,0
0.511993964,0
0.552653621,1
0.506666032,1
0.543872706,1
0.620028809,0
0.553174738,0
0.544580424,0
0.560103666,1
0.626439358,1
0.632447964,0
0.50251072,0
0.586715021,1
0.496930121,1
0.538480666,1
0.594692325,1
0.54589194,0
0.515851612,0
0.629185605,1
0.48914046,0
0.618698624,0
0.582060563,0
0.620967117,0
0.581356369,1
0.509089202,0
0.517921958,1
0.560478398,0
0.607214707,1
0.501685575,0
0.605673938,0
0.533598042,0
0.618064907,1
0.554410421,1
0.569566821,0
0.614150652,1
0.512033742,1
0.545826272,1
0.510401616,0
0.61925841,1
0.585056123,1
0.527070457,0
0.512199834,0
0.501277095,1
0.524702409,1
0.525690767,0
0.625700309,0
0.556277234,1
0.550990735,1
0.525226498,1
0.604553963,1
0.581938391,0
0.565396493,1
0.6001504,1
0.628086919,0
0.629001794,1
0.591293756,0
0.631677857,0
0.505756968,1
0.517867293,1
0.603062163,0
0.523596708,0
0.553315927,0
0.607662618,0
0.613103715,0
0.592101719,0
0.576311754,1
0.613326532,1
0.508519933,0
0.540931582,1
0.58923549,1
0.572274646,0
0.528460495,1
0.588656957,0
0.527103465,0
0.521611619,1
0.588689654,1
0.510323809,1
0.542295164,0
0.591411329,1
0.495083917,0
0.583115313,0
0.534250588,0
0.499246197,0
0.602252817,0
0.617462231,0
0.490140357,0
0.546218433,1
0.613389796,0
0.559178355,1
0.594045192,0
0.520970759,0
0.636878976,1
0.573737496,1
0.521324217,1
0.539596339,1
0.624517444,1
0.534791154,0
0.559855541,0
0.498330693,1
0.599186118,0
0.586311982,0
0.544655795,0
0.538336497,0
0.61397464,1
0.551001988,1
0.606894148,0
0.513169708,1
0.610900717,1
0.585831083,1
0.530184941,0
0.55937912,0
0.56523728,0
0.522441701,1
0.547864702,0
0.506665818,0
0.607443633,0
0.608910626,0
0.515693663,0
0.633156206,1
0.600199775,1
0.518885112,0
0.532032951,0
0.500363371,1
0.505774001,0
0.532912623,1
0.533305173,1
0.507824141,1
0.514010634,1
0.530382706,0
0.595863885,0
0.560050023,0
0.635789805,0
0.579349698,1
0.534625575,0
0.500031069,1
0.550611373,1
0.51608789,1
0.634397102,0
0.596558146,0
0.51497436,1
0.578156888,1
0.545051838,1
0.546624824,1
0.515341496,1
0.539005778,0
0.523191292,1
0.49641226,0
0.506360011,1
0.618658352,1
0.534509914,1
0.616064235,1
0.554321274,0
0.624689942,0
0.546645294,1
0.624407825,1
0.513806388,0
0.625275001,0
0.555063355,1
0.509444354,1
0.580413787,0
0.517030556,0
0.541457158,0
0.515469452,1
0.574847734,0
0.61780831,1
0.504425074,0
0.569443416,1
0.594503326,0
0.620753324,1
0.538232241,1
0.578140638,1
0.543434623,0
0.493671008,0
0.619163165,0
0.544747787,0
0.516754525,0
0.507398119,0
0.630104841,1
0.628966289,1
0.596453661,1
0.55778364,1
0.632273219,0
0.607499101,0
0.546056008,1
0.59126322,0
0.54069056,0
0.576883783,0
0.526198262,1
0.569980608,1
0.584519932,1
0.534280541,1
0.527760241,0
0.625863655,1
0.581879548,0
0.555210054,0
0.502692282,0
0.49682617,1
0.566795735,0
0.513100075,0
0.533719461,0
0.625945283,0
0.624851402,1
0.610587402,1
0.619207372,0
0.519963972,0
0.50521465,0
0.543540961,1
0.556908861,1
0.543839585,0
0.606929246,0
0.574302139,1
0.523844534,0
0.503221723,0
0.624463331,1
0.558280367,1
0.51609558,0
0.520133785,1
0.530815645,1
0.504618598,0
0.518772391,0
0.572052624,1
0.614147626,1
0.496306587,0
0.550314411,0
0.511994342,0
0.50071733,1
0.553062837,0
0.580399289,1
0.613083663,1
0.58716192,0
0.576818195,0
0.59688844,1
0.553104777,1
0.56848863,1
0.533823664,1
0.528203482,0
0.606598056,1
0.583590726,1
0.514054013,0
0.618865456,0
0.573691136,0
0.622871715,1
0.508754263,1
0.635080868,0
0.578988473,1
0.563740109,0
0.516417297,1
0.496393094,0
0.529203358,0
0.554899183,1
0.493634617,1
0.542976966,1
0.525403747,0
0.536124757,0
0.51838198,1
0.625417058,0
0.598372048,0
0.561908762,0
0.499542376,1
0.507940459,1
0.611006264,1
0.520763759,0
0.497077987,1
0.623735586,0
0.498113826,1
0.554047981,0
0.61440445,1
0.584351992,1
0.606718978,0
0.591653893,1
0.605109919,1
0.537897567,0
0.551527263,1
0.597940164,0
0.61149534,0
0.499050609,1
0.586464553,1
0.556512264,0
0.499355722,1
0.533434701,0
0.521064282,0
0.493937608,0
0.626467784,1
0.593030551,0
0.492885604,0
0.623698704,0
0.558140733,0
0.544340004,1
0.509685314,1
0.599084725,1
0.510785805,0
0.586114757,0
0.503636093,1
0.566852235,0
0.565557007,1
0.594192019,1
0.506540326,0
0.507207155,0
0.507676861,1
0.617717447,1
0.522790294,0
0.61095967,0
0.534624379,1
0.516632176,0
0.517155988,0
0.567040774,0
0.536263887,0
0.621692837,1
0.614812468,1
0.593450368,0
0.554980822,0
0.617108692,1
0.525136579,1
0.505191546,0
0.576950049,0
0.5637283,1
0.512343575,0
0.532648152,1
0.523000406,0
0.555497325,0
0.553940149,1
0.518737714,0
0.521120518,0
0.604089809,0
0.620766004,1
0.605109647,1
0.494978086,1
0.574175208,1
0.492255098,1
0.622953373,1
0.494771816,0
0.62310754,0
0.634260171,1
0.626917487,0
0.599601194,0
0.631302263,0
0.575996823,0
0.618375898,1
0.609153482,1
0.53367782,1
0.507248372,0
0.603921505,0
0.589859376,0
0.626140415,0
0.516034437,0
0.626249812,0
0.50907464,0
0.626635289,0
0.507175392,1
0.60678527,1
0.555292891,1
0.550022571,0
0.619265238,1
0.633696222,0
0.518976904,0
0.494537024,1
0.524828889,0
0.532027794,0
0.558177505,0
0.50284946,0
0.523683324,0
0.574566587,1
0.50908484,0
0.532065893,0
0.537512242,0
0.583783777,1
0.574150826,0
0.496430427,1
0.536917373,1
0.546064249,1
0.503681894,0
0.536015365,1
0.631448221,1
0.528390768,1
0.498413562,1
0.62373405,1
0.592270405,0
0.529066698,0
0.620825612,1
0.521836304,1
0.577353177,0
0.61302528,0
0.594409417,0
0.620638423,1
0.509702963,1
0.618371309,1
0.631791708,1
0.512964822,0
0.53077775,0
0.610765942,0
0.628757351,1
0.536372928,1
0.528201588,1
0.507782406,1
0.52262693,1
0.523041483,1
0.624520457,1
0.494348826,0
0.576669568,0
0.5244112,1
0.529894469,0
0.515972717,0
0.510488595,0
0.609872451,0
0.620752185,0
0.624303172,1
0.495333427,0
0.55720292,0
0.585997066,0
0.538787972,1
0.527059939,1
0.510224166,0
0.624852968,1
0.543631501,0
0.539862243,1
0.510315714,0
0.630195805,1
0.596362293,1
0.589569811,0
0.500803012,1
0.506351511,0
0.628407062,0
0.594795018,0
0.505721847,0
0.596114628,0
0.579816297,0
0.623668699,0
0.601186203,1
0.510308007,0
0.603464209,0
0.558118817,1
0.553190001,1
0.491395092,0
0.602560532,0
0.616737235,0
0.635385863,0
0.604603739,0
0.595608758,1
0.49565391,0
0.605787202,0
0.612110517,1
0.498795549,0
0.601181802,1
0.622897608,0
0.541709044,1
0.528906516,0
0.608355776,1
0.496555237,0
0.59686341,1
0.551662127,0
0.627522478,1
0.504049339,0
0.530027759,0
0.528824874,0
0.535811518,0
0.514326306,1
0.632671906,0
0.62957806,1
0.492829631,1
0.521638537,0
0.566085121,0
0.511562167,1
0.606799065,1
0.576384766,0
0.495153323,0
0.504656733,1
0.606994855,1
0.521616158,0
0.555110108,0
0.510322396,1
0.548141833,0
0.597727102,0
0.526272301,0
0.616094276,1
0.503848483,0
0.516107436,0
0.610364492,1
0.622248857,0
0.499880643,0
0.595091531,1
0.617042737,1
0.620002911,0
0.592982854,0
0.598145167,0
0.5950021,1
0.524341922,1
0.520322468,1
0.547368449,1
0.551597922,1
0.542128747,0
0.628592339,1
0.538275095,1
0.530794007,1
0.510653355,0
0.615727023,1
0.586052011,1
0.534437494,0
0.528493917,1
0.631696545,0
0.578438295,1
0.561332502,1
0.606631212,0
0.557576354,0
0.628213687,1
0.495948518,1
0.619336528,0
0.634302574,0
0.570175309,1
0.617153505,0
0.563885112,0
0.498991477,1
0.632159796,1
0.544870486,0
0.493750686,0
0.596839633,0
0.506915252,0
0.632518096,0
0.517842457,1
0.629224414,1
0.634376857,1
0.529595312,1
0.629501279,1
0.595120761,0
0.497813862,0
0.598317235,1
0.610553994,0
0.547938114,1
0.520014988,0
0.567435386,1
0.523341715,0
0.59195483,1
0.573231732,0
0.522191456,0
0.625305207,1
0.597660513,1
0.540282654,0
0.521640956,0
0.546150238,0
0.509333952,0
0.577359022,0
0.60366908,0
0.596380082,0
0.569216168,0
0.625254159,1
0.521279313,1
0.606576087,0
0.627213059,0
0.614574713,1
0.534366155,0
0.591776577,0
0.57880639,0
0.540480977,0
0.60086142,1
0.585528214,1
0.541334272,1
